Date,Symbol,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply,Id
2021-08-20,BTC,843985645,882397390,432858,986387,271837,664232652,20612,8.46389845034322,696758,124012155.651751,15556093717702.6,538.761006289309,1152746,18792318,1182
2021-08-21,BTC,844314833,882753419,356029,804867,219407,664452059,16941,11.0520441850799,696928,132419167.671002,15556093717702.6,504.556213017751,842739,18793312,1182
2021-08-22,BTC,844645787,883066058,312639,723240,190631,664642690,14067,9.48983052678017,697092,126276972.56218,15556093717702.6,529.098159509202,838214,18794331,1182
2021-08-23,BTC,845111562,883489904,423846,981745,270736,664913426,22497,11.712800835178,697289,155528344.744291,15556093717702.6,429.586734693878,928536,18795562,1182
2021-08-24,BTC,845563176,883907189,417285,955195,263984,665177410,21796,30.8806946780069,697443,119005981.594096,15556093717702.6,561.424836601307,1135454,18796525,1182
2021-08-25,BTC,845928051,884328205,421016,869269,263009,665440419,21902,16.0341065158518,697603,130412526.83362,16431142929372.5,541.138364779874,960131,18797593,1182
2021-08-26,BTC,846280517,884744407,416202,846598,258590,665699009,20772,18.1803174206765,697749,128284475.865251,17615033039278.9,589.751724137931,1019037,18798443,1182
2021-08-27,BTC,846641903,885152223,407816,864268,256813,665955822,20615,15.2649471205882,697895,127424686.310312,17615033039278.9,593.731034482758,1025525,18799356,1182
2021-08-28,BTC,846955412,885507491,355268,756327,218268,666174090,16052,16.0263234519857,698036,123654093.82809,17615033039278.9,611.835714285714,933237,18800231,1182
2021-08-29,BTC,847242715,885823775,316284,683619,191650,666365740,15310,19.0427453706137,698192,137609615.186614,17615033039278.9,549.787096774194,849401,18801156,1182
2021-08-30,BTC,847672989,886214297,390522,919072,250955,666616695,22114,16.0049590792739,698327,118240060.299775,17615033039278.9,639.850746268657,1178416,18802118,1182
2021-08-31,BTC,848076590,886642707,428410,935955,271163,666887858,21751,14.2299336483617,698471,130685591.441659,17615033039278.9,578.916083916084,1141913,18802887,1182
2021-09-01,BTC,848487104,887088113,445406,970432,280865,667168723,23751,14.7094732737183,698608,121001184.840723,17615033039278.9,625.25,1256872,18803806,1182
2021-09-02,BTC,848937992,887551025,462912,1027555,289900,667458623,22449,14.4655078550208,698757,131125710.155588,17615033039278.9,576.972972972973,1258125,18804800,1182
2021-09-03,BTC,849425279,888003818,452793,1032028,283991,667742614,23891,10.6318456442219,698905,129228801.42673,17615033039278.9,585.442176870748,1268494,18805662,1182
2021-09-04,BTC,849760254,888382882,379064,799676,227732,667970346,17405,12.2268684606071,699060,137507642.942712,17615033039278.9,550.194805194806,886053,18806718,1182
2021-09-05,BTC,850080244,888719128,336246,741843,205066,668175412,16605,10.5966432025925,699224,143886384.896401,17615033039278.9,525.803680981595,812051,18807656,1182
2021-09-06,BTC,850561730,889132960,413832,975521,268877,668444289,22822,13.2480698422133,699396,151677426.671328,17615033039278.9,498.795321637427,1087901,18808731,1182
2021-09-07,BTC,850968332,889561082,428122,942065,276624,668720913,24946,13.800643527952,699549,135405409.345477,17615033039278.9,558.736842105263,1140718,18809700,1182
2021-09-08,BTC,851355690,889985928,424846,913342,270483,668991396,25318,12.2739557652739,699691,131732372.496154,18403887482923.3,600.035460992907,1125560,18810518,1182
2021-09-09,BTC,851743811,890435302,449374,942426,274384,669265780,24162,14.0107044413876,699828,127342009.031296,18415156832118.2,621.10294117647,1192685,18811443,1182
2021-09-10,BTC,852142941,890852789,417487,909854,261371,669527151,22230,38.2222007817636,699964,129479015.419014,18415156832118.2,610.851851851851,1194476,18812281,1182
2021-09-11,BTC,852560184,891218733,365944,858711,218445,669745596,16794,25.5434743418699,700112,136380769.289097,18415156832118.2,579.938775510204,1082964,18813206,1182
2021-09-12,BTC,852861348,891552234,333501,714327,192691,669938287,15638,23.2811650939704,700259,134891298.113686,18415156832118.2,586.342465753425,835119,18814125,1182
2021-09-13,BTC,853308593,891952447,400213,929205,255970,670194257,22694,39.2211051849687,700418,146251602.444305,18415156832118.2,540.797468354431,1050338,18815281,1182
2021-09-14,BTC,853757238,892376047,423600,952672,268127,670462384,21508,41.9611908726104,700586,153629465.078138,18415156832118.2,514.826347305389,1037876,18816175,1182
2021-09-15,BTC,854213782,892803013,426966,984065,268957,670731341,24119,14.7678739389336,700728,129717140.285173,18415156832118.2,609.730496453901,1331678,18817150,1182
2021-09-16,BTC,854704156,893238941,435928,1039227,271223,671002564,23153,16.0090023272155,700864,123921950.332845,18415156832118.2,638.244444444444,1506390,18817912,1182
2021-09-17,BTC,855137723,893667096,428155,951976,271040,671273604,22644,12.8694005065244,701011,133961768.750814,18415156832118.2,590.41095890411,1224006,18818825,1182
2021-09-18,BTC,855519877,894044699,377603,834528,227661,671501265,16903,13.233097683142,701166,143448880.427246,18415156832118.2,551.363636363637,955009,18819793,1182
2021-09-19,BTC,855831242,894386075,341376,727219,200516,671701781,15690,12.5150777859112,701326,148324667.320879,18415156832118.2,533.238993710692,770383,18820793,1182
2021-09-20,BTC,856343947,894808472,422397,1021826,270233,671972014,24223,20.7243642327521,701490,152422847.970341,18415156832118.2,518.901840490797,1214339,18821825,1182
2021-09-21,BTC,856710523,895196524,388052,856395,244568,672216582,23069,45.9614877335685,701613,113249077.767893,18632996500114,706.655737704918,1220175,18822681,1182
2021-09-22,BTC,857118568,895624320,427796,916099,275235,672491817,21914,18.2700367610955,701747,127591441.998395,18997641161759,639.496240601504,1234503,18823356,1182
2021-09-23,BTC,857518301,896046378,422058,915784,268689,672760506,21743,16.2520249960174,701912,160759458.769414,18997641161759,507.554878048781,1016578,18824531,1182
2021-09-24,BTC,857969467,896490855,444477,979201,277565,673038071,24376,15.2929750022799,702060,139944397.036006,18997641161759,583.047619047619,1205603,18825450,1182
2021-09-25,BTC,858245826,896844563,353708,720157,212575,673250646,18245,24.5163989199751,702204,136190412.391139,18997641161759,599.118881118881,840459,18826281,1182
2021-09-26,BTC,858561454,897179268,334705,720222,195560,673446206,15760,15.4285438511789,702343,131830121.336845,18997641161759,618.934782608696,914658,18827150,1182
2021-09-27,BTC,858962756,897583403,404135,894905,255873,673702079,22010,16.6532949110866,702498,147008062.165526,18997641161759,555.032467532468,1051818,18828181,1182
2021-09-28,BTC,859434790,898001821,418418,943302,262292,673964371,20282,13.5375511536026,702650,142945184.832996,18997641161759,570.807947019867,1184401,18829112,1182
2021-09-29,BTC,859797725,898388472,386651,842156,241991,674206362,19136,16.4605892772709,702780,122675236.026688,18997641161759,665.124031007752,1151118,18830012,1182
2021-09-30,BTC,860322046,898856331,467859,1085666,293074,674499436,22692,14.9572164186838,702951,161948162.583656,18997641161759,503.829411764706,1253955,18830956,1182
2021-10-01,BTC,860706830,899302777,446446,962874,277042,674776478,23210,16.08498352035,703091,132636335.370953,18997641161759,615.172661870504,1237001,18831837,1182
2021-10-02,BTC,861184306,899728766,425989,978461,259961,675036439,18561,12.3491148004674,703279,181124681.340416,18997641161759,450.486631016043,942906,18833093,1182
2021-10-03,BTC,861553754,900102177,373411,815756,218112,675254551,17587,16.383710953748,703429,143711276.71364,18997641161759,567.765100671141,910321,18833937,1182
2021-10-04,BTC,862084293,900532767,430590,1040922,268955,675523506,22329,13.8202255756225,703585,152060158.58396,19009120698769.4,536.916129032258,1167222,18834831,1182
2021-10-05,BTC,862584703,901012918,480151,1058306,312538,675836044,26558,15.680721267384,703749,163468705.885815,19893045048575.1,522.668711656441,1274705,18835943,1182
2021-10-06,BTC,862919307,901436993,424075,902218,267749,676103793,26996,18.4188388603135,703880,130395242.215905,19893045048575.1,655.238461538461,1196702,18836831,1182
2021-10-07,BTC,863427510,901944752,507759,1147003,325875,676429668,28583,13.8416612644756,704021,140640285.313611,19893045048575.1,607.507142857143,1430095,18837643,1182
2021-10-08,BTC,863850154,902393198,448446,986355,280028,676709696,25022,14.2993739126624,704141,118481336.032311,19893045048575.1,721.126050420168,1460428,18838387,1182
2021-10-09,BTC,864373308,902800970,407772,1017910,246189,676955885,20336,12.9828930374904,704291,148563521.342046,19893045048575.1,575.107382550336,1289836,18839400,1182
2021-10-10,BTC,864734798,903158002,357032,803883,211506,677167391,18829,13.2683399644171,704450,160030306.183729,19893045048575.1,533.898734177215,881602,18840318,1182
2021-10-11,BTC,865216153,903597230,439228,1017932,280184,677447575,26252,15.578516960701,704596,146071908.737049,19893045048575.1,584.91724137931,1266067,18841237,1182
2021-10-12,BTC,865634931,904042163,444935,962449,274155,677721730,25968,12.809286354929,704730,132514513.321954,19893045048575.1,644.75939849624,1312661,18842187,1182
2021-10-13,BTC,866129327,904497070,454907,1004822,288916,678010646,24420,11.2713848572359,704899,167285313.063918,19893045048575.1,510.744047619048,1107308,18843225,1182
2021-10-14,BTC,866594016,904949500,452431,1002358,282383,678293029,27546,9.70691108859783,705036,135158388.714953,19893045048575.1,632.14705882353,1339773,18844050,1182
2021-10-15,BTC,867000124,905431719,482219,1032014,297746,678590775,30306,12.9277761884678,705177,140302112.534108,19893045048575.1,608.971428571429,1296617,18844943,1182
2021-10-16,BTC,867418219,905880782,449067,955334,270052,678860827,23402,10.8865838907334,705310,135125048.919247,19893045048575.1,632.30303030303,1295533,18845693,1182
2021-10-17,BTC,867813821,906257864,377082,839443,215883,679076710,19552,15.0073800884928,705470,160715460.987319,19893045048575.1,531.622641509434,903351,18846706,1182
2021-10-18,BTC,868264655,906716027,458163,992177,285368,679362078,26992,14.1198183802012,705618,147215835.021978,19917361849675.5,581.081632653061,1212650,18847618,1182
2021-10-19,BTC,868795469,907214068,498042,1087443,312018,679674096,28418,35.6639729962996,705773,156006770.420839,20082460130830.8,552.883116883117,1302747,18848587,1182
2021-10-20,BTC,869192730,907680466,466400,981559,291813,679965909,29608,16.8178082136092,705922,148546818.606883,20082460130830.8,580.648648648649,1179138,18849518,1182
2021-10-21,BTC,869756636,908190528,510068,1143093,320743,680286652,29632,13.5947786992163,706070,148321528.856711,20082460130830.8,581.530612244898,1512783,18850512,1182
2021-10-22,BTC,870217018,908649896,459368,984230,287550,680574202,25658,12.2621967125979,706228,160830900.475865,20082460130830.8,536.299363057325,1168189,18851437,1182
2021-10-23,BTC,870550083,909040486,390591,824852,223941,680798143,20503,11.996475816345,706373,144946964.241574,20082460130830.8,595.069444444445,1051342,18852337,1182
2021-10-24,BTC,870859696,909412325,371839,753932,211220,681009363,19520,13.1390014325505,706526,156049913.012458,20082460130830.8,552.730263157894,839270,18853293,1182
2021-10-25,BTC,871398896,909877725,465401,1076612,284680,681294043,26519,11.4147937125978,706708,185681147.69218,20082460130830.8,464.524861878453,1101719,18854431,1182
2021-10-26,BTC,871861349,910358752,481027,1000999,294029,681588072,26894,11.9500519452102,706858,150311375.460945,20082460130830.8,573.8322147651,1213371,18855368,1182
2021-10-27,BTC,872283336,910829369,470617,977381,292114,681880186,27204,9.99759428926642,707015,158172160.007549,20082460130830.8,545.314102564103,1107476,18856356,1182
2021-10-28,BTC,872770564,911326225,496856,1056342,295558,682175744,27150,10.0094158021164,707168,151949809.250384,20082460130830.8,567.644736842105,1250332,18857306,1182
2021-10-29,BTC,873213992,911831988,505763,1018114,305733,682481477,26617,10.1441500055547,707339,173203909.996388,20082460130830.8,497.988235294118,1067304,18858468,1182
2021-10-30,BTC,873585874,912265804,433816,912641,252061,682733538,21646,12.6420362030337,707494,155622940.468073,20082460130830.8,554.246753246753,986677,18859350,1182
2021-10-31,BTC,874006919,912640492,374689,883834,217435,682950973,20636,12.2147051380104,707633,145270210.231409,20286661027548.9,599.782608695652,1118622,18860212,1182
2021-11-01,BTC,874499930,913117941,477449,1080241,293282,683244255,28768,11.0675439839941,707781,159984652.108357,21659344833264.8,581.469387755102,1315084,18861137,1182
2021-11-02,BTC,874951866,913601304,483364,1039531,297402,683541657,26440,11.8580653538321,707939,171176366.010296,21659344833264.8,543.452229299363,1250437,18862131,1182
2021-11-03,BTC,875447085,914072283,470980,1058657,288746,683830403,26782,11.7847917207605,708100,175915239.733666,21659344833264.8,528.8125,1179844,18863131,1182
2021-11-04,BTC,875896055,914549102,476819,1017736,289141,684119544,27378,14.5679133525207,708243,155291512.68522,21659344833264.8,599.042253521127,1307600,18864112,1182
2021-11-05,BTC,876389664,915019796,470694,1050274,285946,684405490,27264,15.1542190651739,708398,168327670.343511,21659344833264.8,552.64935064935,1243942,18864993,1182
2021-11-06,BTC,876716748,915428149,408353,834639,236233,684641723,22462,18.4042351155962,708552,165325123.298415,21659344833264.8,562.686274509804,921042,18866056,1182
2021-11-07,BTC,877097026,915820159,392010,843882,226128,684867851,20969,15.2906907053073,708705,165287078.741434,21659344833264.8,562.815789473684,992480,18867012,1182
2021-11-08,BTC,877486817,916272836,452678,998089,285806,685153657,29362,20.486816039351,708840,144834928.75739,21659344833264.8,642.291044776119,1273153,18867825,1182
2021-11-09,BTC,878069134,916795206,522379,1195964,335411,685489068,32161,14.7254136730652,708992,164698294.439617,21659344833264.8,564.827814569536,1473930,18868706,1182
2021-11-10,BTC,878500345,917278036,482830,1039102,301025,685790093,31169,15.320660942598,709141,160487181.206294,21659344833264.8,579.648648648649,1362915,18869643,1182
2021-11-11,BTC,849970345,917753412,475396,1049695,293665,686083758,27343,13.184105136187,709299,170270354.186841,21659344833264.8,546.343949044586,1230431,18870637,1182
2021-11-12,BTC,850380459,918213859,460447,960989,282049,686365807,27172,14.3005357091215,709441,154763737.653463,21659344833264.8,601.085106382979,1262101,18871512,1182
2021-11-13,BTC,850710559,918624620,410781,845061,238634,686604441,21714,13.9006369691843,709594,165030508.656204,21659344833264.8,563.690789473684,968751,18872468,1182
2021-11-14,BTC,851051106,919016383,391763,820224,224016,686828457,20691,13.5359503684514,709751,175682873.694856,22434990744236.8,548.474358974359,880797,18873456,1182
2021-11-15,BTC,851550362,919481367,464985,1078080,288435,687116892,27538,15.1285893644159,709902,171034432.009889,22674148233453.1,569.386666666666,1350354,18874400,1182
2021-11-16,BTC,852001272,919965551,484184,1037312,301103,687417995,30680,40.2243612999964,710052,172229365.507101,22674148233453.1,565.436241610738,1259483,18875337,1182
2021-11-17,BTC,852436858,920433254,467703,1006223,290390,687708385,28322,21.283416340543,710201,169797713.545067,22674148233453.1,573.533783783784,1372129,18876268,1182
2021-11-18,BTC,882855842,920909797,476543,992178,293867,688002252,29400,18.7235118935301,710345,163489266.179963,22674148233453.1,595.664335664336,1267871,18877162,1182
2021-11-19,BTC,883267077,921376464,466667,974692,284719,688286971,28435,16.1736904432213,710482,154696287.067895,22674148233453.1,629.522058823529,1275837,18878062,1182
2021-11-20,BTC,883625794,921797616,421152,867447,249652,688536623,23123,14.0457197737654,710627,165251416.060812,22674148233453.1,589.3125,1049318,18878981,1182
